ID,ITEM,COMMON_NAMES,ENGLISH_NAME,CONTENT_DESC,DISPOSAL_RATE,PER_PORTION_WEIGHT,FOOD_TYPE,DATA_TYPE
R2500101,火腿蛋三明治,NA,NA,"熟食,混合均勻打碎(土司,火腿片,蛋,小黃瓜等)",NA,105,加工調理食品及其他類,樣品基本資料
R0300101,三角飯糰(肉鬆),NA,NA,"熟食,混合均勻打碎(米,肉鬆,海苔,美奶滋,芝麻,食品添加物等)",NA,103,加工調理食品及其他類,樣品基本資料
I0100201,牛肋條,"腩條,條肉",Rib fingers; Intercostal meat,"生,牛肋脊部位,冷凍產品,混合均勻打碎",NA,0,肉類,樣品基本資料
Q2106101,羊羹,NA,NA,"熟食,混合均勻打碎",NA,45,糕餅點心類,樣品基本資料
R2100101,炒板條,NA,NA,"熟食,混合均勻打碎",NA,0,加工調理食品及其他類,樣品基本資料
A0501002,胚芽粳米(台粳9號),NA,Germ rice; Rice with germ; Milled rice with embryo,"生,混合均勻磨碎",NA,216,穀物類,樣品基本資料
I0106101,去骨紐約克牛排,"外條,西冷,去骨前腰脊肉",New York steak(cut); Steak ready strip loin; Boneless strip loin,"生,牛前腰脊部位,冷凍產品,混合均勻打碎",0,0,肉類,樣品基本資料
I0104201,牛修清前胸肉,"修清牛腩,修清前胸腋肌","Pectoral meat; Brisket, nose-off","生,牛前胸部位,冷凍產品,混合均勻打碎",NA,0,肉類,樣品基本資料
R0200101,冷凍火腿炒飯,NA,Fried rice,"冷凍包裝,混合均勻打碎(米,火腿,蔬菜等)",NA,0,加工調理食品及其他類,樣品基本資料
R2201001,冷凍冬菜蝦仁餛飩,雲吞,Wonton: cabbage and shrimp,"冷凍包裝,混合均勻打碎(蝦仁,魚肉,蔬菜,麵粉等)",NA,18,加工調理食品及其他類,樣品基本資料
R0900301,冷凍豬肉湯圓,NA,NA,"冷凍包裝,混合均勻打碎(糯米,豬前腿等)",NA,21,加工調理食品及其他類,樣品基本資料
R6200301,冷凍鮪排,NA,NA,"冷凍包裝,混合均勻打碎(鮪魚,魚漿等)",NA,0,加工調理食品及其他類,樣品基本資料
B0500401,冷凍芋頭塊,NA,"Taro: Frozen, chunk","生,冷凍產品,混合均勻打碎",NA,0,澱粉類,樣品基本資料
J0415401,銀鯧(含皮),"白鯧,正鯧,銀鯧,支子",Silver pomfret; White pomfret,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",45.2,0,魚貝類,樣品基本資料
R6100101,冷凍花枝丸,NA,NA,"冷凍包裝,混合均勻打碎(花枝肉,板油,澱粉等)",NA,18,加工調理食品及其他類,樣品基本資料
Q0800101,冷凍馬拉糕,NA,NA,"冷凍包裝,混合均勻打碎(雞蛋,麵粉,牛奶等)",NA,83,糕餅點心類,樣品基本資料
G1900201,美白菇,白鴻喜菇,beauty white shimeji; mei-bai-gu,"生鮮,去菌柄基部,混合均勻打碎(鴻喜菇的白變種)",8.4,0,菇類,樣品基本資料
R4700201,豆干絲,NA,Beancurd noodles,",混合均勻打碎(黃豆,鹽,調味料等)",NA,0,加工調理食品及其他類,樣品基本資料
Q4100101,方塊酥,"恩典酥,方塊酥",NA,"熟食,混合均勻打碎",NA,0,糕餅點心類,樣品基本資料
H1100101,毛豆仁,"大豆,青大豆,青皮豆",Vegetable soy bean,"生鮮,混合均勻打碎",NA,6,豆類,樣品基本資料
I0400301,烏骨雞,"竹絲雞,絲羽烏骨雞,武山雞,烏雞",Silkie bantam; Silky fowl,"生,全雞肉,去頭尾,去翅膀及腳,去骨及內臟,混合均勻打碎",52.8,556,肉類,樣品基本資料
I0300601,豬前腿外腱肉,"豬腱,腱子肉",Foreshank,"生,豬肩胛部位,混合均勻打碎",NA,0,肉類,樣品基本資料
J0600201,鯛魚下巴,鯛魚喉,Tilapia chin,"生,冷凍產品,去皮及骨刺,混合均勻打碎",57.4,50,魚貝類,樣品基本資料
D2310201,帶殼龍眼乾,"桂圓乾,龍目乾,圓眼乾",Longan: dried,"生,去殼及子,混合均勻打碎",38.8,2,水果類,樣品基本資料
D1700401,美國紅葡萄(含皮),"蒲桃,蒲萄,草龍珠,蒲陶,葡桃",Grape,"生鮮,有子種,紅皮,去子,含皮,混合均勻打碎",2.3,10,水果類,樣品基本資料
O0900601,麥片沖泡包(三合一),NA,NA,"沖泡包,混合均勻打碎",NA,0,飲料類,樣品基本資料
H0610201,烘烤黑豆,"烏豆,枝仔豆,黑大豆",Black bean: baked,"熟,混合均勻打碎",NA,0,豆類,樣品基本資料
I0600201,茶鵝,NA,NA,"熟,全茶鵝肉,以精選紅茶葉薰烤,含皮,去頭腳,去骨及內臟,混合均勻打碎",43.1,0,肉類,樣品基本資料
C1750101,醃漬花生仁,"土豆,長生果,落花生",Peanut: pickled,NA,NA,0,堅果及種子類,樣品基本資料
A0351401,通心麵,NA,Pasta: macaroni,"生,乾麵條,混合均勻打碎(蛋,麵粉等)",NA,0,穀物類,樣品基本資料
R0200201,冷凍蝦仁炒飯,NA,Fried rice,"冷凍包裝,混合均勻打碎(米,蝦仁,蔬菜等)",NA,0,加工調理食品及其他類,樣品基本資料
A0400201,紫玉米,NA,Corn; Maize,"生鮮,取玉米粒, 混合均勻打碎",47.2,90,穀物類,樣品基本資料
R2200901,冷凍素食熟水餃,NA,"Dumpling: vegetarian, cooked","冷凍包裝,混合均勻打碎(素肉,麵粉,蔬菜等)",0,14,加工調理食品及其他類,樣品基本資料
J0705101,鮟鱇魚肝,NA,Blackmouth angler liver,"生,取魚肝,混合均勻打碎",NA,0,魚貝類,樣品基本資料
K0120602,雞滷蛋白(浸泡隔夜),NA,Hen's egg white: stewed,"熟,將水煮蛋加醬油與一次水各2L,以小火煮約2小時,以原滷液浸泡隔夜,撈出瀝乾,取蛋白均質",NA,33,蛋類,樣品基本資料
L0102106,全脂鮮乳(11月取樣),"牛乳,牛奶",Whole fresh milk,"全脂(3.0-3.8%)鮮乳,混合均勻",NA,0,乳品類,樣品基本資料
L0217401,脫脂強化奶粉(鈣&鐵強化),乳粉,Skimmed fortified milk powder: calcium & iron enriched,"脫脂(<1.5%)強化奶粉,混合均勻(脫脂奶粉,維生素,礦物質等)",NA,6,乳品類,樣品基本資料
L1100101,高脂鮮羊乳,羊奶,Whole fresh goat milk,"高脂(≧3.8%)鮮羊乳,混合均勻",NA,0,乳品類,樣品基本資料
G2310101,乾猴頭菇,"猴頭蘑,刺蝟菌,蝟菌,花菜菇,圓頭菇,陰陽蘑,對臉蘑",NA,"生,乾貨,混合均勻打碎",0,0,菇類,樣品基本資料
R2301201,冷凍素菜包子,NA,Vegetable bun,"冷凍包裝,混合均勻打碎(麵粉,蔬菜等)",0,0,加工調理食品及其他類,樣品基本資料
R2300601,冷凍蓮蓉包,NA,Lotus seed paste bun,"冷凍包裝,混合均勻打碎",NA,0,加工調理食品及其他類,樣品基本資料
G9000301,喜來菇,NA,NA,"生鮮,混合均勻打碎",0,0,菇類,樣品基本資料
I0306101,豬小里肌,腰內肉,Tenderloin,"生,豬小里肌部位,混合均勻打碎",NA,0,肉類,樣品基本資料
R6900101,香筍鮪魚罐頭,NA,NA,"熟食,混合均勻打碎(鮪魚,金筍等)",0,0,加工調理食品及其他類,樣品基本資料
R2201401,豬肉鍋貼,NA,NA,"熟食,混合均勻打碎",NA,27,加工調理食品及其他類,樣品基本資料
H0750101,高纖胚芽冬粉,粉絲,Bean thread: green bean w/ germ,"生,乾貨,混合均勻打碎(純綠豆,綠豆胚芽及外皮)",NA,0,豆類,樣品基本資料
J0800301,香魚片,NA,Dried sweetfish,"生,乾貨,混合均勻打碎",NA,34,魚貝類,樣品基本資料
J2101401,大管鞭蝦,"憂鬱管鞭蝦,大頭紅蝦,大頭蝦,紅中蝦,蔥頭蝦",Big head prawn,"生,去殼,去頭尾及腸泥,混合均勻打碎",59.7,0,魚貝類,樣品基本資料
J3500801,香螺,"小天狗剌螺,雪螺",Melon conchs; Swamp Conchs; Whelks,"生,去殼,混合均勻打碎",82.7,3,魚貝類,樣品基本資料
J2100801,日本對蝦(大),"斑節蝦,雷公蝦,明蝦,九節蝦",Japanese king prawn; Japanese tiger prawn; Kuruma prawn; Striped prawn,"生,去殼,去頭尾,混合均勻打碎",44.4,50,魚貝類,樣品基本資料
H0750201,冬粉,粉絲,Mung bean thread; Water flour,"生,乾貨,混合均勻打碎(綠豆,澱粉,水等)",NA,0,豆類,樣品基本資料
I0404403,雞排(肉雞)(2021年取樣),NA,NA,"生,雞腿部位,去骨,混合均勻打碎",28.8,123,肉類,樣品基本資料
B1000301,菱角(熟),"菱,芰,龍角,羊家,紅菱",Water singharnut; Water caltrops; Water chestnut,"熟,去殼,混合均勻打碎",54,0,澱粉類,樣品基本資料
D0900401,酪梨(室溫存放6天),"牛油果(梨),黃油果(梨),油梨,鰐(鱷)梨,幸福果,樂天果",Avocado; Aligator-pear; Avocado pear,"生鮮,紅皮,室溫存放6天,去皮及籽,混合均勻打碎",23.5,365,水果類,樣品基本資料
D2700301,牛心柿,"柿子,柹,香柿(水柿,浸柿,硬柿,脆柿)",Persimmon,"生鮮,脆澀柿,去皮,去蒂,混合均勻打碎",10.1,194,水果類,樣品基本資料
J2300101,蝦皮,NA,Small shrimp shell,"生,乾貨,混合均勻打碎",NA,0,魚貝類,樣品基本資料
J0406601,海鱺,"海麗仔,軍曹魚,海龍魚,黑魽,海麗(臺東),海魚戾魚,錫臘白,海鱺/鱺魚/紅目鱺(澎湖)",Runner; Prodigal son; Sergeant fish; Sergeantfish; Crabeater; Black salmon; Cubby yew; Cabio; Black king fish; Cobia; Black kingfish; Cod; Kingfish,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",50.2,5100,魚貝類,樣品基本資料
E0900101,球莖甘藍,"大頭菜,結頭菜,芥頭,菜菜鵠,菜叩,莖藍,蕪菁蕓苔",Kohlrabi,"生鮮,去皮,混合均勻打碎",27.4,1084,蔬菜類,樣品基本資料
E1900101,嫩薑,"薑仔,生薑,生姜,羌,蘘荷,茗荷,甘露子,紫薑",Ginger,"生鮮,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E1900103,老薑,"薑仔,生薑,生姜,羌,蘘荷,茗荷,甘露子,紫薑",Ginger,"生鮮,混合均勻打碎",10,0,蔬菜類,樣品基本資料
J3501301,鮑魚,鰒魚;石決明;石決明貝,Abalone; Ear-shell; Ormer; Sea ear,"生,混合均勻打碎",NA,0,魚貝類,樣品基本資料
J0411201,鱗鰭叫姑魚,"春子,油口/臭肚仔/金線加網(澎湖)",Croaker,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",48,0,魚貝類,樣品基本資料
E3201204,土植青江菜(7月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard,"生鮮,青江菜,混合均勻打碎",16,0,蔬菜類,樣品基本資料
E3201304,水植青江菜(10月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard,"生鮮,青江菜,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E3201301,水植青江菜(1月取樣),"青江白菜,青梗白菜,湯匙菜,大頭白菜,江門白菜,清江菜",Chinese Mustard,"生鮮,青江菜,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E3200101,蚵仔白菜,"白菜,青菜,散葉白菜,無心菜,菘,不結球白菜,尼龍白菜,皺(碎/曲)葉白菜,皺葉中蕓苔",Chinese mustard; Chinese cabbage,"生鮮,不結球白菜,去蒂頭,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E5300304,水植本島萵苣(10月取樣),"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",Lettuce;,"生鮮,本島萵苣,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E5300404,有機本島萵苣(10月取樣),"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",Lettuce:organic,"生鮮,本島萵苣,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
A0520201,秈米粉,在來米粉,Long-grain rice powder,"生,混合均勻(水磨在來米粉)",NA,0,穀物類,樣品基本資料
J0200401,鯊魚煙,NA,NA,"熟食,混合均勻打碎",0,0,魚貝類,樣品基本資料
R4100101,芋圓,NA,NA,"生,混合均勻打碎",0,0,加工調理食品及其他類,樣品基本資料
I0100103,無骨牛小排(美牛),NA,NA,"生,牛肋脊部位,冷藏,混合均勻打碎",0,0,肉類,樣品基本資料
D1900301,無子西瓜,"水瓜,寒瓜,夏瓜",Watermelon,"生鮮,無子西瓜,去皮,混合均勻打碎",31.1,4846,水果類,樣品基本資料
E3400101,白鳳菜,白蓊菜,Edible Gynura,"生鮮,去粗梗,混合均勻打碎",NA,0,蔬菜類,樣品基本資料
E4700101,隼人瓜苗,"隼人瓜鬚,佛手瓜苗(鬚),香櫞瓜苗(鬚),梨瓜苗(鬚),番瓜鬚(龍鬚菜是誤用)",NA,"生鮮,混合均勻打碎",22.1,0,蔬菜類,樣品基本資料
E7000101,蒲瓜(長形),"扁蒲,蒲仔,瓠子(瓜/餔),匏仔(瓜),葫蘆瓜,瓢簞,天瓜,龍蛋瓜,蒲(葫/壺)蘆",#NAME?,"生鮮,去皮,混合均勻打碎",19.4,432,蔬菜類,樣品基本資料
J0414807,"鯖魚(烤,210度,10分)",NA,Mackerel,"熟,去鱗,含皮,去骨刺及內臟,以210℃烤10分鐘",NA,0,魚貝類,樣品基本資料
O0900501,米漿粉,NA,Rice milk powder,"熟,沖泡即食,混合均勻磨碎(花生,糖,糯米,芝麻,胚芽等)",NA,0,飲料類,樣品基本資料
J2100101,羅氏沼蝦,"泰國蝦,泰國長臂大蝦,淡水長臂大蝦",Giant river shrimp (prawn),"生,去殼,去頭尾及腸泥,混合均勻打碎",66.4,0,魚貝類,樣品基本資料
J0400101,魟魚,NA,Stingray,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",65.8,0,魚貝類,樣品基本資料
J0413701,鱗網帶鰆(含皮),"油魚,細鱗仔,玉梭魚,白玉豚",Escolar,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",39.9,0,魚貝類,樣品基本資料
P1300401,葡萄果醬,NA,Jam: grape,"麵包醬,混合均勻",NA,0,調味料及香辛料類,樣品基本資料
P1004501,香椿醬,NA,NA,"混合均勻打碎(香椿,香菇,糖,豆辮粒,芝麻,番茄醬,花瓜,麻油,沙拉油,胡椒粉,鹽等)",NA,16,調味料及香辛料類,樣品基本資料
Q0100501,包餡甜麻糬(紅豆),NA,NA,"熟食,混合均勻打碎(糯米,糖,紅豆餡,水飴,馬鈴薯粉等)",NA,156,糕餅點心類,樣品基本資料
A0500202,粳米(台南11號),"蓬萊米,圓米",Short grain rice,"生,白粳米,混合均勻磨碎",NA,223,穀物類,樣品基本資料
D21004,芒果平均值(新興種),"檬果,檨仔,菴羅果",Mango,"生鮮,新興種,去皮及心,切塊混合均勻打碎",24.9,521.4,水果類,樣品平均值
D2400307,蜜棗李(進口),李子,Prune,"生鮮,紅皮黃肉,去子,混合均勻打碎",3,101,水果類,樣品基本資料
K0112601,茶葉蛋白(浸泡隔夜),NA,Hen's egg whiet: hard-boiled with salt and tea leaves,"熟,以白煮蛋熱煮約2小時後(水1.5L,鹽45g,烏龍茶葉40g),以原煮液浸泡隔夜,取蛋白均質",38.9,37,蛋類,樣品基本資料
L0217101,脫脂強化奶粉(抗氧化),乳粉,Skimmed fortified milk powder: antioxidant,"脫脂(<1.5%)強化奶粉,混合均勻(脫脂奶粉)",NA,0,乳品類,樣品基本資料
C1605101,白芝麻(生),NA,White seasame seed,"生,混合均勻打碎",NA,156,堅果及種子類,樣品基本資料
C1620101,黑芝麻粉,NA,Black sesame powder,"熟,數包混合均勻",NA,0,堅果及種子類,樣品基本資料
O0702501,茉莉花茶,NA,Jasmine tea drink,"瓶裝,混合均勻(茉莉花,茶葉等)",NA,0,飲料類,樣品基本資料
P0400101,味精,NA,Monosodium glutamate,混合均勻(L-麩酸鈉),NA,0,調味料及香辛料類,樣品基本資料
C0805101,腰果(生),NA,Cashew nuts: raw,"生,混合均勻打碎",NA,138,堅果及種子類,樣品基本資料
P1003101,辣蒜蓉醬,NA,Garlic hot sauce,"混合均勻打碎(蒜,辣椒,鹽,糖,香油等)",NA,0,調味料及香辛料類,樣品基本資料
P0100801,花椒粉,NA,NA,混合均勻打碎(川花椒),NA,0,調味料及香辛料類,樣品基本資料
C0310102,鹽酥夏威夷豆,夏威夷火山豆,Hawaii nut; Macadamia nut,"熟,混合均勻打碎(夏威夷豆,鹽等)",NA,0,堅果及種子類,樣品基本資料
P1000401,素肉燥,NA,NA,"混合均勻打碎(麵粉,香菇,植物油等)",NA,0,調味料及香辛料類,樣品基本資料
P0201301,黃耆片,NA,NA,混合均勻打碎,NA,0,調味料及香辛料類,樣品基本資料
P0200701,梅子粉,NA,NA,"混合均勻(話梅,葡萄糖,防腐劑,香辛料等)",NA,9,調味料及香辛料類,樣品基本資料
R0400101,肉粽,NA,NA,"熟食,混合均勻打碎(豬肉,香菇,鴨蛋黃,花生等)",NA,0,加工調理食品及其他類,樣品基本資料
Q6100601,黑巧克力(85%),NA,Chocolate,"混合均勻打碎(可可漿,可可脂,可可粉,糖,乳化劑,香料等)",NA,0,糕餅點心類,樣品基本資料
R9900101,生啤酒,NA,Draught beer; Draft beer,混合均勻,NA,0,加工調理食品及其他類,樣品基本資料
R9900102,啤酒,NA,Beer,"混合均勻(大麥芽,蓬萊米,啤酒花等)",NA,0,加工調理食品及其他類,樣品基本資料
H1200401,甜豌豆莢,"甜脆豌豆,甜荷蘭豆,甜荷仁豆",Sugar pea; Edible podded pea,"生鮮,去蒂頭,混合均勻打碎",6.8,48,豆類,樣品基本資料
E3000101,梨山甘藍(尖球形),"高麗菜,包菜,洋白菜,玻璃菜,玉菜,捲心菜,球葉甘藍,結球甘藍,蕃芥藍",Cabbage; White cabbage,"生鮮,尖球形,去粗莖,混合均勻打碎",9.2,1435,蔬菜類,樣品基本資料
R5300202,香腸(蒜味),NA,"Pork: sausage, garlic flavor","生,豬肉香腸,混合均勻打碎(豬肉,豬腸衣,鹽,糖,蒜粉,食品添加物等)",0,41,加工調理食品及其他類,樣品基本資料
I0420301,雞肝(肉雞),NA,Chicken: liver,"生,雞臟器,混合均勻打碎",NA,0,肉類,樣品基本資料
H1120102,黃豆粉(有機),大豆粉(有機),NA,"生,等重混合均勻",0,0,豆類,樣品基本資料
J0415301,銀鯧(2月),"白鯧,正鯧,銀鯧,支子",Silver pomfret; White pomfret,"生,去鱗,去皮,去頭尾,去內臟及骨刺,混合均勻打碎",41,0,魚貝類,樣品基本資料
D1000101,榴槤,"榴蓮,流連,山韶子",Durian,"生鮮,去皮去子,混合均勻打碎",32.4,901,水果類,樣品基本資料
Q6100201,花生牛奶巧克力,NA,Chocolate,"混合均勻打碎(麥芽糖,花生,奶粉,植物油,可可粉等)",NA,25,糕餅點心類,樣品基本資料
Q6100301,榛果牛奶巧克力,NA,Chocolate,"混合均勻打碎(牛奶,巧克力,榛果仁,蔬菜油,麵粉等)",NA,12,糕餅點心類,樣品基本資料
Q0900501,蜂蜜蛋糕(巧克力),NA,Honey cake: chocolate,"熟食,混合均勻打碎(雞蛋,巧克力,牛奶,麵粉,糖,植物油,調味料,膨鬆劑,乳化劑等)",NA,32,糕餅點心類,樣品基本資料
P1002901,日式照燒醬,NA,NA,"混合均勻(醬油,味醂,糖,麥芽糖,澱粉,己二烯酸鉀等)",NA,17,調味料及香辛料類,樣品基本資料
Q0700301,蛋塔,NA,NA,"熟食,混合均勻打碎",NA,64,糕餅點心類,樣品基本資料
Q0700401,蛋塔(葡式),NA,NA,"熟食,混合均勻打碎",NA,56,糕餅點心類,樣品基本資料
J0414811,鯖魚(醃製),鹹鯖魚,Mackerel,"生,醃製產品,去鱗,去骨,含皮,混合均勻打碎",38,0,魚貝類,樣品基本資料
R2400301,芋頭饅頭,NA,NA,"熟食,混合均勻打碎",NA,147,加工調理食品及其他類,樣品基本資料
R2301301,竹筍包,NA,NA,"熟食,混合均勻打碎",NA,152,加工調理食品及其他類,樣品基本資料
J0409601,網紋龍占魚,"龍尖,龍占(臺東)",Red snout emperor,"生,去鱗,含皮,去頭尾,去內臟及骨刺,混合均勻打碎",51,0,魚貝類,樣品基本資料
B9900201,蒟蒻粉,NA,NA,"混合均勻(蒟蒻抽出物,海藻抽出物,葡萄糖,檸檬酸鉀等)",NA,0,澱粉類,樣品基本資料
C1910101,調味南瓜子(去殼),白瓜子,"Pumpkin seeds: spiced, cooked","熟,混合均勻打碎(南瓜子,糖,鹽,水等)",NA,132,堅果及種子類,樣品基本資料
R4900201,香菇麵筋罐頭,NA,Mushroom gluten,"熟食,混合均勻打碎(麵粉,香菇等)",NA,0,加工調理食品及其他類,樣品基本資料
J31002,真牡蠣平均值,"正(大/長/鑄大)牡蠣,正(青)蚵,蚵仔,蚵,蠔",Giant pacific oyster; Japanese oyster,"生,去殼,混合均勻打碎",85,6,魚貝類,樣品平均值
I0520201,鴨胗,鴨肫,Ducks: gizzards,"生,鴨臟器,混合均勻打碎",8,0,肉類,樣品基本資料
E1500301,沙拉筍塊,NA,NA,"熟,混合均勻打碎(綠竹筍)",NA,80,蔬菜類,樣品基本資料
L0348101,脫脂保久濃稠發酵乳(草莓&蘋果),保久優酪乳,"Skimmed concentrated fermented milk: sterilized, strawberry & apple flavor","脫脂(<0.5%)保久濃稠發酵乳,混合均勻(草莓+蘋果等)",NA,0,乳品類,樣品基本資料
I0322601,豬腦,NA,Pork: brain,"生,豬臟器,混合均勻打碎",NA,0,肉類,樣品基本資料
I0108302,牛後腿腱子心(2022年取樣),"牛腱,腱子",Hind shank; Heel muscle; Beef shank,"生,冷凍袋裝,混合均勻打碎",0,350,肉類,樣品基本資料
Q6100101,牛奶巧克力,NA,Chocolate,"混合均勻打碎(可可粉,奶粉等)",NA,10,糕餅點心類,樣品基本資料
Q0500301,蛋黃芋頭酥,NA,NA,"冷凍包裝,混合均勻打碎(蛋黃,芋頭,澱粉等)",NA,22,糕餅點心類,樣品基本資料
R6100301,冷凍文蛤丸,NA,Clam ball,"冷凍包裝,混合均勻打碎(文蛤,虱目魚肉等)",NA,16,加工調理食品及其他類,樣品基本資料
P1001101,白醬,NA,NA,"混合均勻(奶粉,奶油,植物油,洋蔥,鹽,糖,味精,澱粉,起司,蒜,橄欖油,胡椒等)",NA,18,調味料及香辛料類,樣品基本資料
P1001201,青醬,NA,NA,"混合均勻(奶油,植物油,羅勒葉,鹽,糖,味精,澱粉,起司,蔬菜,橄欖油,松子泥等)",NA,18,調味料及香辛料類,樣品基本資料
